INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192050524,423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,350,,2019-07-02 15:41,2019,7,Tuesday,15,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192049098,301,Robbery,ROBBERY - STREET,C11,349,,2019-06-27 22:16,2019,6,Thursday,22,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192048824,613,Larceny,LARCENY SHOPLIFTING,C11,350,,2019-06-27 8:06,2019,6,Thursday,8,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192048824,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,350,,2019-06-27 8:06,2019,6,Thursday,8,Part Two,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192048138,3201,Property Lost,PROPERTY - LOST,C11,350,,2019-06-24 22:29,2019,6,Monday,22,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192047676,613,Larceny,LARCENY SHOPLIFTING,C11,350,,2019-06-23 8:00,2019,6,Sunday,8,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192045428,3201,Property Lost,PROPERTY - LOST,C11,350,,2019-06-15 13:15,2019,6,Saturday,13,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192045081,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,350,,2019-06-14 12:25,2019,6,Friday,12,Part Two,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192038086,613,Larceny,LARCENY SHOPLIFTING,C11,350,,2019-05-22 9:23,2019,5,Wednesday,9,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192036621,1402,Vandalism,VANDALISM,C11,350,,2019-05-17 3:57,2019,5,Friday,3,Part Two,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192036621,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,350,,2019-05-17 3:57,2019,5,Friday,3,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192036279,3114,Investigate Property,INVESTIGATE PROPERTY,C11,350,,2019-05-15 21:59,2019,5,Wednesday,21,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192033591,1402,Vandalism,VANDALISM,C11,350,,2019-05-06 20:32,2019,5,Monday,20,Part Two,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192028702,613,Larceny,LARCENY SHOPLIFTING,C11,350,,2019-04-19 6:00,2019,4,Friday,6,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192028150,619,Larceny,LARCENY ALL OTHERS,C11,350,,2019-04-16 19:29,2019,4,Tuesday,19,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192028150,423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,350,,2019-04-16 19:29,2019,4,Tuesday,19,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192027828,3201,Property Lost,PROPERTY - LOST,C11,350,,2019-04-14 8:50,2019,4,Sunday,8,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192031817,3201,Property Lost,PROPERTY - LOST,C11,350,,2019-04-09 0:00,2019,4,Tuesday,0,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192023112,1402,Vandalism,VANDALISM,C11,350,,2019-03-29 14:57,2019,3,Friday,14,Part Two,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192020257,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,350,,2019-03-19 5:24,2019,3,Tuesday,5,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192019338,3201,Property Lost,PROPERTY - LOST,C11,349,,2019-03-15 17:13,2019,3,Friday,17,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192018796,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,349,,2019-03-13 22:23,2019,3,Wednesday,22,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192015861,3201,Property Lost,PROPERTY - LOST,C11,350,,2019-03-02 12:05,2019,3,Saturday,12,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192010517,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,350,,2019-02-09 11:30,2019,2,Saturday,11,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192006321,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,349,,2019-01-24 17:50,2019,1,Thursday,17,Part Three,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
I192005101,613,Larceny,LARCENY SHOPLIFTING,C11,350,,2019-01-19 16:10,2019,1,Saturday,16,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)"
192092650,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,2019-11-15 17:24,2019,11,Friday,17,,,42.302581,-71.084766,"(42.30258100, -71.08476600)"
192091382,3114,,INVESTIGATE PROPERTY,C11,350,0,2019-11-11 11:41,2019,11,Monday,11,,GRANGER ST,42.302585,-71.057243,"(42.30258500, -71.05724300)"
192090232,801,,ASSAULT - SIMPLE,C11,350,0,2019-11-07 6:23,2019,11,Thursday,6,,GRANGER ST,42.302585,-71.057243,"(42.30258500, -71.05724300)"
I192027325,619,Larceny,LARCENY ALL OTHERS,C11,350,,2019-04-09 13:00,2019,4,Tuesday,13,Part One,GRANGER ST,42.30258532,-71.05724301,"(42.30258532, -71.05724301)"
I192014387,3115,Investigate Person,INVESTIGATE PERSON,C11,350,,2019-02-25 1:56,2019,2,Monday,1,Part Three,GRANGER ST,42.30258532,-71.05724301,"(42.30258532, -71.05724301)"
I192005065,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,350,,2019-01-18 18:00,2019,1,Friday,18,Part Three,GRANGER ST,42.30258532,-71.05724301,"(42.30258532, -71.05724301)"
192104081,3005,,SICK ASSIST,E13,657,0,2019-12-27 15:31,2019,12,Friday,15,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192094110,3006,,SICK/INJURED/MEDICAL - PERSON,E13,657,0,2019-11-20 19:28,2019,11,Wednesday,19,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192092988,3006,,SICK/INJURED/MEDICAL - PERSON,E13,657,0,2019-11-16 21:00,2019,11,Saturday,21,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192092108,3005,,SICK ASSIST,E13,657,0,2019-11-13 20:17,2019,11,Wednesday,20,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192089832,3005,,SICK ASSIST,E13,657,0,2019-11-05 20:19,2019,11,Tuesday,20,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192087683,3005,,SICK ASSIST,E13,657,0,2019-10-29 17:40,2019,10,Tuesday,17,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192087240,3006,,SICK/INJURED/MEDICAL - PERSON,E13,657,0,2019-10-28 11:18,2019,10,Monday,11,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192085506,3006,,SICK/INJURED/MEDICAL - PERSON,E13,657,0,2019-10-22 9:48,2019,10,Tuesday,9,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192085579,3502,,MISSING PERSON - LOCATED,E13,657,0,2019-10-21 19:25,2019,10,Monday,19,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192082601,3503,,MISSING PERSON - NOT REPORTED - LOCATED,E13,657,0,2019-10-12 8:40,2019,10,Saturday,8,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192082375,3005,,SICK ASSIST,E13,657,0,2019-10-11 11:35,2019,10,Friday,11,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192082033,2647,,THREATS TO DO BODILY HARM,E13,657,0,2019-10-10 11:52,2019,10,Thursday,11,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
192079137,3005,,SICK ASSIST,E13,657,0,2019-09-30 16:45,2019,9,Monday,16,,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
I192077122,3502,Missing Person Located,MISSING PERSON - LOCATED,E13,657,,2019-09-24 6:30,2019,9,Tuesday,6,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192077110,3501,Missing Person Reported,MISSING PERSON,E13,657,,2019-09-24 6:30,2019,9,Tuesday,6,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192076890,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-09-23 21:57,2019,9,Monday,21,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192075743,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-09-20 11:47,2019,9,Friday,11,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192074756,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,657,,2019-09-17 12:19,2019,9,Tuesday,12,Part One,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192074791,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,657,,2019-09-17 12:00,2019,9,Tuesday,12,Part Two,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192074518,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-09-16 18:01,2019,9,Monday,18,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192074115,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-09-15 9:30,2019,9,Sunday,9,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192073361,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-09-12 20:10,2019,9,Thursday,20,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192067568,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-08-26 10:46,2019,8,Monday,10,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192060457,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-08-03 20:41,2019,8,Saturday,20,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192057913,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-07-26 19:06,2019,7,Friday,19,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192057303,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-07-24 18:15,2019,7,Wednesday,18,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192054225,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-07-14 18:44,2019,7,Sunday,18,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192052760,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-07-09 19:42,2019,7,Tuesday,19,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192037910,2405,Disorderly Conduct,DISORDERLY CONDUCT,E13,657,,2019-05-21 14:27,2019,5,Tuesday,14,Part Two,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192037576,2660,Other,OTHER OFFENSE,E13,657,,2019-05-20 13:58,2019,5,Monday,13,Part Two,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192037012,3115,Investigate Person,INVESTIGATE PERSON,E13,657,,2019-05-18 12:45,2019,5,Saturday,12,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192035528,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-05-13 14:43,2019,5,Monday,14,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192033661,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-05-07 8:00,2019,5,Tuesday,8,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192031535,1402,Vandalism,VANDALISM,E13,657,,2019-04-29 13:30,2019,4,Monday,13,Part Two,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192031517,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-04-29 12:45,2019,4,Monday,12,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192029715,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-04-23 8:28,2019,4,Tuesday,8,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192024024,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-04-01 16:48,2019,4,Monday,16,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192023681,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-31 11:54,2019,3,Sunday,11,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192022025,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-25 20:16,2019,3,Monday,20,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192020613,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-20 12:48,2019,3,Wednesday,12,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192020017,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-18 11:23,2019,3,Monday,11,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192019336,617,Larceny,LARCENY THEFT FROM BUILDING,E13,657,,2019-03-15 16:28,2019,3,Friday,16,Part One,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192018897,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-14 11:30,2019,3,Thursday,11,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192018858,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-14 8:19,2019,3,Thursday,8,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192018637,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-13 13:13,2019,3,Wednesday,13,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192018117,3115,Investigate Person,INVESTIGATE PERSON,E13,657,,2019-03-11 14:08,2019,3,Monday,14,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192018051,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-11 10:08,2019,3,Monday,10,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192016785,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-06 9:11,2019,3,Wednesday,9,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192015745,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-03-01 21:08,2019,3,Friday,21,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192004726,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,657,,2019-01-17 15:28,2019,1,Thursday,15,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192004309,3160,Fire Related Reports,"FIRE REPORT - CAR, BRUSH, ETC.",E13,657,,2019-01-16 16:17,2019,1,Wednesday,16,Part Three,CENTRE ST,42.3026067,-71.12560937,"(42.30260670, -71.12560937)"
I192071274,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,342,,2019-09-06 11:22,2019,9,Friday,11,Part Three,HOLIDAY ST,42.3026137,-71.06801363,"(42.30261370, -71.06801363)"
I192071274,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,342,,2019-09-06 11:22,2019,9,Friday,11,Part Three,HOLIDAY ST,42.3026137,-71.06801363,"(42.30261370, -71.06801363)"
190653046,3114,,INVESTIGATE PROPERTY,B3,456,0,2019-12-10 3:09,2019,12,Tuesday,3,,GREENWOOD ST,42.302621,-71.079184,"(42.30262100, -71.07918400)"
I192062971,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,B3,456,,2019-08-12 1:00,2019,8,Monday,1,Part Two,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
I192052463,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,456,,2019-07-08 23:39,2019,7,Monday,23,Part Three,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
I192031133,3201,Property Lost,PROPERTY - LOST,B3,456,,2019-04-27 18:00,2019,4,Saturday,18,Part Three,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
I192030795,3301,Verbal Disputes,VERBAL DISPUTE,B3,456,,2019-04-26 16:46,2019,4,Friday,16,Part Three,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
I192008731,3301,Verbal Disputes,VERBAL DISPUTE,B3,456,,2019-02-02 19:18,2019,2,Saturday,19,Part Three,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
192099344,3410,,TOWED MOTOR VEHICLE,C11,349,0,2019-12-10 10:00,2019,12,Tuesday,10,,ADAMS ST,42.302639,-71.060383,"(42.30263900, -71.06038300)"
192090734,3301,,VERBAL DISPUTE,C11,349,0,2019-11-08 19:32,2019,11,Friday,19,,ADAMS ST,42.302639,-71.060383,"(42.30263900, -71.06038300)"
I192076779,301,Robbery,ROBBERY - STREET,C11,349,,2019-09-22 23:00,2019,9,Sunday,23,Part One,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192076107,619,Larceny,LARCENY ALL OTHERS,C11,349,,2019-09-21 14:24,2019,9,Saturday,14,Part One,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192069357,1402,Vandalism,VANDALISM,C11,349,,2019-08-31 15:37,2019,8,Saturday,15,Part Two,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192069357,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,349,,2019-08-31 15:37,2019,8,Saturday,15,Part Two,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192044963,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,C11,345,,2019-06-13 22:22,2019,6,Thursday,22,Part Three,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192040664,3115,Investigate Person,INVESTIGATE PERSON,C11,349,,2019-05-30 19:46,2019,5,Thursday,19,Part Three,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192032832,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,349,,2019-05-04 1:08,2019,5,Saturday,1,Part One,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192025078,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,349,,2019-04-05 13:58,2019,4,Friday,13,Part Three,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192016628,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11,349,,2019-03-05 16:03,2019,3,Tuesday,16,Part Two,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192016628,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,349,,2019-03-05 16:03,2019,3,Tuesday,16,Part One,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192013758,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",C11,349,,2019-02-22 13:16,2019,2,Friday,13,Part Three,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192007497,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,349,,2019-01-29 7:46,2019,1,Tuesday,7,Part Three,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192000898,3125,Warrant Arrests,WARRANT ARREST,C11,349,,2019-01-04 6:38,2019,1,Friday,6,Part Three,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192000898,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11,349,,2019-01-04 6:38,2019,1,Friday,6,Part Two,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
I192078394,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C11,343,,2019-09-28 11:16,2019,9,Saturday,11,Part Three,GENEVA AVE,42.30267265,-71.0701954,"(42.30267265, -71.07019540)"
I192077089,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,343,,2019-09-24 15:20,2019,9,Tuesday,15,Part Three,GENEVA AVE,42.30267265,-71.0701954,"(42.30267265, -71.07019540)"
192101802,301,,ROBBERY,C11, ,0,2019-12-18 16:00,2019,12,Wednesday,16,,,42.302673,-71.0702,"(42.30267300, -71.07020000)"
192102934,3301,,VERBAL DISPUTE,C11,345,0,2019-12-22 17:55,2019,12,Sunday,17,,LONGFELLOW ST,42.302697,-71.066014,"(42.30269700, -71.06601400)"
192101899,3115,,INVESTIGATE PERSON,C11,345,0,2019-12-18 22:00,2019,12,Wednesday,22,,LONGFELLOW ST,42.302697,-71.066014,"(42.30269700, -71.06601400)"
192094918,3006,,SICK/INJURED/MEDICAL - PERSON,C11,345,0,2019-11-23 16:07,2019,11,Saturday,16,,LONGFELLOW ST,42.302697,-71.066014,"(42.30269700, -71.06601400)"
192093971,3115,,INVESTIGATE PERSON,C11,345,0,2019-11-20 12:26,2019,11,Wednesday,12,,LONGFELLOW ST,42.302697,-71.066014,"(42.30269700, -71.06601400)"
192092856,3115,,INVESTIGATE PERSON,C11,345,0,2019-11-16 12:00,2019,11,Saturday,12,,LONGFELLOW ST,42.302697,-71.066014,"(42.30269700, -71.06601400)"
I192078546,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,C11,345,,2019-09-28 21:22,2019,9,Saturday,21,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192078549,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,345,,2019-09-28 20:37,2019,9,Saturday,20,Part One,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192077935,3114,Investigate Property,INVESTIGATE PROPERTY,C11,345,,2019-09-26 22:02,2019,9,Thursday,22,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192073766,3114,Investigate Property,INVESTIGATE PROPERTY,C11,345,,2019-09-14 0:48,2019,9,Saturday,0,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192066101,3115,Investigate Person,INVESTIGATE PERSON,C11,345,,2019-08-21 17:13,2019,8,Wednesday,17,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192059867,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,345,,2019-08-02 0:02,2019,8,Friday,0,Part One,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192057989,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,345,,2019-07-27 0:22,2019,7,Saturday,0,Part Two,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192050863,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,345,,2019-07-03 15:00,2019,7,Wednesday,15,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192050870,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,345,,2019-07-01 2:00,2019,7,Monday,2,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192042498,3114,Investigate Property,INVESTIGATE PROPERTY,C11,345,,2019-06-05 22:16,2019,6,Wednesday,22,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192042301,670,License Plate Related Incidents,RECOVERED STOLEN PLATE,C11,345,,2019-06-05 10:10,2019,6,Wednesday,10,Other,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192042301,3410,Towed,TOWED MOTOR VEHICLE,C11,345,,2019-06-05 10:10,2019,6,Wednesday,10,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192034565,3115,Investigate Person,INVESTIGATE PERSON,C11,345,,2019-05-09 21:08,2019,5,Thursday,21,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192034309,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,345,,2019-05-09 9:51,2019,5,Thursday,9,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192024263,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,C11,345,,2019-04-02 14:18,2019,4,Tuesday,14,Part Two,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192020356,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,345,,2019-03-19 13:02,2019,3,Tuesday,13,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192011624,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,345,,2019-02-13 19:08,2019,2,Wednesday,19,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I192009048,3301,Verbal Disputes,VERBAL DISPUTE,C11,345,,2019-02-04 6:24,2019,2,Monday,6,Part Three,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
