INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
192087338,3005,,SICK ASSIST,D4, ,0,2019-10-28 12:15,2019,10,Monday,12,,,42.348308,-71.076398,"(42.34830800, -71.07639800)"
192080216,3410,,TOWED MOTOR VEHICLE,D4, ,0,2019-10-04 9:21,2019,10,Friday,9,,,42.348308,-71.076398,"(42.34830800, -71.07639800)"
I192063703,616,Larceny,LARCENY THEFT OF BICYCLE,C6,207,,2019-08-12 18:00,2019,8,Monday,18,Part One,PARK LN,42.34831222,-71.03897325,"(42.34831222, -71.03897325)"
192103918,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14,793,0,2019-12-26 22:29,2019,12,Thursday,22,,,42.348318,-71.137794,"(42.34831800, -71.13779400)"
192080060,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2019-10-02 22:00,2019,10,Wednesday,22,,,42.348318,-71.137794,"(42.34831800, -71.13779400)"
I192032482,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,793,,2019-05-02 18:32,2019,5,Thursday,18,Part Three,BRAINERD RD,42.34832396,-71.13187676,"(42.34832396, -71.13187676)"
I192076432,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14, ,,2019-09-22 16:37,2019,9,Sunday,16,Part Three,,42.34833457,-71.13778863,"(42.34833457, -71.13778863)"
I192076406,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D14, ,,2019-09-22 13:56,2019,9,Sunday,13,Part Three,,42.34833457,-71.13778863,"(42.34833457, -71.13778863)"
I192069824,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,D14, ,,2019-09-02 1:33,2019,9,Monday,1,Part Two,,42.34833457,-71.13778863,"(42.34833457, -71.13778863)"
I192063334,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,,2019-08-13 10:15,2019,8,Tuesday,10,Part Three,,42.34833457,-71.13778863,"(42.34833457, -71.13778863)"
I192063334,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,D14, ,,2019-08-13 10:15,2019,8,Tuesday,10,Part Two,,42.34833457,-71.13778863,"(42.34833457, -71.13778863)"
I192054565,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D14, ,,2019-07-15 19:39,2019,7,Monday,19,Part Three,,42.34833457,-71.13778863,"(42.34833457, -71.13778863)"
I192027212,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14, ,,2019-04-13 5:28,2019,4,Saturday,5,Part Three,,42.34833457,-71.13778863,"(42.34833457, -71.13778863)"
I192022923,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14, ,,2019-03-28 23:15,2019,3,Thursday,23,Part Three,,42.34833457,-71.13778863,"(42.34833457, -71.13778863)"
202015615,3201,,PROPERTY - LOST/ MISSING,D4,128,0,2019-12-23 23:00,2019,12,Monday,23,,COLUMBUS AVE,42.348342,-71.072225,"(42.34834200, -71.07222500)"
192098674,3111,,LICENSE PREMISE VIOLATION,D4,128,0,2019-12-07 20:55,2019,12,Saturday,20,,COLUMBUS AVE,42.348342,-71.072225,"(42.34834200, -71.07222500)"
192098479,3301,,VERBAL DISPUTE,D4,128,0,2019-12-07 1:55,2019,12,Saturday,1,,COLUMBUS AVE,42.348342,-71.072225,"(42.34834200, -71.07222500)"
192094765,3005,,SICK ASSIST,D4,128,0,2019-11-22 23:14,2019,11,Friday,23,,COLUMBUS AVE,42.348342,-71.072225,"(42.34834200, -71.07222500)"
192093194,3410,,TOWED MOTOR VEHICLE,D4,128,0,2019-11-17 18:01,2019,11,Sunday,18,,COLUMBUS AVE,42.348342,-71.072225,"(42.34834200, -71.07222500)"
192093033,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,D4,128,0,2019-11-17 1:27,2019,11,Sunday,1,,COLUMBUS AVE,42.348342,-71.072225,"(42.34834200, -71.07222500)"
192090814,801,,ASSAULT - SIMPLE,D4,128,0,2019-11-09 6:30,2019,11,Saturday,6,,COLUMBUS AVE,42.348342,-71.072225,"(42.34834200, -71.07222500)"
192085275,617,,LARCENY THEFT FROM BUILDING,D4,128,0,2019-10-19 21:30,2019,10,Saturday,21,,COLUMBUS AVE,42.348342,-71.072225,"(42.34834200, -71.07222500)"
192080445,3005,,SICK ASSIST,D4,128,0,2019-10-04 22:56,2019,10,Friday,22,,COLUMBUS AVE,42.348342,-71.072225,"(42.34834200, -71.07222500)"
I192074043,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,128,,2019-09-15 0:37,2019,9,Sunday,0,Part Three,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192074043,3111,License Violation,LICENSE PREMISE VIOLATION,D4,128,,2019-09-15 0:37,2019,9,Sunday,0,Part Three,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192074021,2629,Harassment,HARASSMENT,D4,128,,2019-09-14 22:47,2019,9,Saturday,22,Part Two,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192073561,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,128,,2019-09-13 10:10,2019,9,Friday,10,Part One,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192053101,2610,Other,TRESPASSING,D4,128,,2019-07-10 23:09,2019,7,Wednesday,23,Part Two,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192053101,2405,Disorderly Conduct,DISORDERLY CONDUCT,D4,128,,2019-07-10 23:09,2019,7,Wednesday,23,Part Two,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192053101,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,128,,2019-07-10 23:09,2019,7,Wednesday,23,Part Two,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192051958,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,128,,2019-07-07 10:00,2019,7,Sunday,10,Part One,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192049551,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D4,128,,2019-06-29 0:45,2019,6,Saturday,0,Part Two,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192052289,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,128,,2019-06-14 1:45,2019,6,Friday,1,Part Two,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192043466,3111,License Violation,LICENSE PREMISE VIOLATION,D4,128,,2019-06-09 0:07,2019,6,Sunday,0,Part Three,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192007613,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,128,,2019-01-29 10:01,2019,1,Tuesday,10,Part Three,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192005146,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,128,,2019-01-19 21:58,2019,1,Saturday,21,Part Three,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192001426,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,128,,2019-01-05 23:57,2019,1,Saturday,23,Part Two,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192000006,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,128,,2019-01-01 0:14,2019,1,Tuesday,0,Part Three,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I192070611,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,753,,2019-09-04 12:13,2019,9,Wednesday,12,Part Three,GLENLEY TER,42.34834296,-71.17089312,"(42.34834296, -71.17089312)"
I192068915,3410,Towed,TOWED MOTOR VEHICLE,D14,752,,2019-08-30 9:22,2019,8,Friday,9,Part Three,DICKINSON RD,42.34835369,-71.1618179,"(42.34835369, -71.16181790)"
I192040156,3410,Towed,TOWED MOTOR VEHICLE,D14,752,,2019-05-29 8:30,2019,5,Wednesday,8,Part Three,DICKINSON RD,42.34835369,-71.1618179,"(42.34835369, -71.16181790)"
I192002505,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,752,,2019-01-08 12:00,2019,1,Tuesday,12,Part Three,DICKINSON RD,42.34835369,-71.1618179,"(42.34835369, -71.16181790)"
192090522,3301,,VERBAL DISPUTE,D14,794,0,2019-11-08 3:48,2019,11,Friday,3,,COMMONWEALTH AVE,42.348356,-71.136452,"(42.34835600, -71.13645200)"
192085415,3207,,PROPERTY - FOUND,D14,794,0,2019-10-21 22:20,2019,10,Monday,22,,COMMONWEALTH AVE,42.348356,-71.136452,"(42.34835600, -71.13645200)"
192085340,520,,BURGLARY - RESIDENTIAL,D14,794,0,2019-10-21 9:00,2019,10,Monday,9,,COMMONWEALTH AVE,42.348356,-71.136452,"(42.34835600, -71.13645200)"
192079678,617,,LARCENY THEFT FROM BUILDING,D14,794,0,2019-09-30 12:13,2019,9,Monday,12,,COMMONWEALTH AVE,42.348356,-71.136452,"(42.34835600, -71.13645200)"
I192072778,613,Larceny,LARCENY SHOPLIFTING,D14,794,,2019-09-11 7:16,2019,9,Wednesday,7,Part One,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192069852,3410,Towed,TOWED MOTOR VEHICLE,D14,794,,2019-09-02 7:15,2019,9,Monday,7,Part Three,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192060361,3410,Towed,TOWED MOTOR VEHICLE,D14,794,,2019-08-03 13:37,2019,8,Saturday,13,Part Three,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192058656,1415,Vandalism,GRAFFITI,D14,794,,2019-07-27 18:00,2019,7,Saturday,18,Part Two,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192056415,3410,Towed,TOWED MOTOR VEHICLE,D14,794,,2019-07-22 2:51,2019,7,Monday,2,Part Three,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192051900,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D14,794,,2019-07-02 23:00,2019,7,Tuesday,23,Part Two,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192049852,3410,Towed,TOWED MOTOR VEHICLE,D14,794,,2019-06-30 10:27,2019,6,Sunday,10,Part Three,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192048508,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D14,794,,2019-06-26 9:42,2019,6,Wednesday,9,Part Three,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192054446,617,Larceny,LARCENY THEFT FROM BUILDING,D14,794,,2019-06-12 0:00,2019,6,Wednesday,0,Part One,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192037323,3008,Medical Assistance,SUICIDE / SUICIDE ATTEMPT,D14,794,,2019-05-19 1:32,2019,5,Sunday,1,Part Three,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192034007,613,Larceny,LARCENY SHOPLIFTING,D14,794,,2019-05-08 8:19,2019,5,Wednesday,8,Part One,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192034007,301,Robbery,ROBBERY - STREET,D14,794,,2019-05-08 8:19,2019,5,Wednesday,8,Part One,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192026107,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D14,794,,2019-04-07 7:00,2019,4,Sunday,7,Part Two,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192008616,3115,Investigate Person,INVESTIGATE PERSON,D14,794,,2019-02-02 11:26,2019,2,Saturday,11,Part Three,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I192007743,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,794,,2019-01-29 10:30,2019,1,Tuesday,10,Part One,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
192098013,3005,,SICK ASSIST,D4,623,0,2019-12-05 14:16,2019,12,Thursday,14,,CHARLESGATE W,42.348379,-71.09287,"(42.34837900, -71.09287000)"
192095827,3115,,INVESTIGATE PERSON,D4,623,0,2019-11-26 12:20,2019,11,Tuesday,12,,CHARLESGATE W,42.348379,-71.09287,"(42.34837900, -71.09287000)"
192093512,3006,,SICK/INJURED/MEDICAL - PERSON,D4,623,0,2019-11-18 20:07,2019,11,Monday,20,,CHARLESGATE W,42.348379,-71.09287,"(42.34837900, -71.09287000)"
192082427,3115,,INVESTIGATE PERSON,D4,623,0,2019-10-11 16:51,2019,10,Friday,16,,CHARLESGATE W,42.348379,-71.09287,"(42.34837900, -71.09287000)"
I192049980,3115,Investigate Person,INVESTIGATE PERSON,D4,623,,2019-06-30 20:09,2019,6,Sunday,20,Part Three,CHARLESGATE W,42.34837984,-71.09287028,"(42.34837984, -71.09287028)"
I192044858,1402,Vandalism,VANDALISM,D4,623,,2019-06-10 7:00,2019,6,Monday,7,Part Two,CHARLESGATE W,42.34837984,-71.09287028,"(42.34837984, -71.09287028)"
I192040982,3115,Investigate Person,INVESTIGATE PERSON,D4,623,,2019-05-31 20:50,2019,5,Friday,20,Part Three,CHARLESGATE W,42.34837984,-71.09287028,"(42.34837984, -71.09287028)"
I192006141,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,623,,2019-01-24 6:30,2019,1,Thursday,6,Part Three,CHARLESGATE W,42.34837984,-71.09287028,"(42.34837984, -71.09287028)"
192103832,3803,,M/V ACCIDENT - PERSONAL INJURY,A1,123,0,2019-12-26 15:33,2019,12,Thursday,15,,OAK ST,42.348382,-71.063819,"(42.34838200, -71.06381900)"
192090452,1825,,DRUGS - POSSESSION OF DRUG PARAPHANALIA,A1,123,0,2019-11-07 17:55,2019,11,Thursday,17,,OAK ST,42.348382,-71.063819,"(42.34838200, -71.06381900)"
I192074783,617,Larceny,LARCENY THEFT FROM BUILDING,A1,123,,2019-09-17 16:29,2019,9,Tuesday,16,Part One,OAK ST,42.3483823,-71.0638195,"(42.34838230, -71.06381950)"
I192066465,619,Larceny,LARCENY ALL OTHERS,A1,123,,2019-08-22 19:40,2019,8,Thursday,19,Part One,OAK ST,42.3483823,-71.0638195,"(42.34838230, -71.06381950)"
I192064732,617,Larceny,LARCENY THEFT FROM BUILDING,A1,123,,2019-08-17 15:30,2019,8,Saturday,15,Part One,OAK ST,42.3483823,-71.0638195,"(42.34838230, -71.06381950)"
I192063451,617,Larceny,LARCENY THEFT FROM BUILDING,A1,123,,2019-08-13 15:30,2019,8,Tuesday,15,Part One,OAK ST,42.3483823,-71.0638195,"(42.34838230, -71.06381950)"
I192039524,2610,Other,TRESPASSING,A1,123,,2019-05-26 23:13,2019,5,Sunday,23,Part Two,OAK ST,42.3483823,-71.0638195,"(42.34838230, -71.06381950)"
I192033703,3201,Property Lost,PROPERTY - LOST,A1,123,,2019-05-07 9:30,2019,5,Tuesday,9,Part Three,OAK ST,42.3483823,-71.0638195,"(42.34838230, -71.06381950)"
I192018215,2511,Other,KIDNAPPING - ENTICING OR ATTEMPTED,A1,123,,2019-03-06 17:40,2019,3,Wednesday,17,Part Two,OAK ST,42.3483823,-71.0638195,"(42.34838230, -71.06381950)"
192097758,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,793,0,2019-12-02 8:30,2019,12,Monday,8,,COMMONWEALTH AVE,42.348388,-71.134553,"(42.34838800, -71.13455300)"
I192077932,3111,License Violation,LICENSE PREMISE VIOLATION,D14,793,,2019-09-26 22:47,2019,9,Thursday,22,Part Three,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I192070161,3410,Towed,TOWED MOTOR VEHICLE,D14,793,,2019-09-03 9:15,2019,9,Tuesday,9,Part Three,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I192025354,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D14,793,,2019-04-06 13:50,2019,4,Saturday,13,Part Two,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I192025354,613,Larceny,LARCENY SHOPLIFTING,D14,793,,2019-04-06 13:50,2019,4,Saturday,13,Part One,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I192025354,1107,Fraud,FRAUD - IMPERSONATION,D14,793,,2019-04-06 13:50,2019,4,Saturday,13,Part Two,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I192021508,3111,License Violation,LICENSE PREMISE VIOLATION,D14,793,,2019-03-23 23:00,2019,3,Saturday,23,Part Three,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I192020808,617,Larceny,LARCENY THEFT FROM BUILDING,D14,793,,2019-03-21 1:45,2019,3,Thursday,1,Part One,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I192004879,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,793,,2019-01-17 22:30,2019,1,Thursday,22,Part One,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I192001144,3201,Property Lost,PROPERTY - LOST,D14,793,,2019-01-04 2:30,2019,1,Friday,2,Part Three,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I192050955,3111,License Violation,LICENSE PREMISE VIOLATION,C6,207,,2019-07-03 21:00,2019,7,Wednesday,21,Part Three,NORTHERN AVE,42.348395,-71.037879,"(42.34839500, -71.03787900)"
I192053560,2629,Harassment,HARASSMENT,C6,207,,2019-05-01 0:00,2019,5,Wednesday,0,Part Two,NORTHERN AVE,42.348395,-71.037879,"(42.34839500, -71.03787900)"
I192027501,3201,Property Lost,PROPERTY - LOST,C6,207,,2019-04-13 20:00,2019,4,Saturday,20,Part Three,NORTHERN AVE,42.348395,-71.037879,"(42.34839500, -71.03787900)"
I192038249,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,D4,630,,2019-05-22 15:33,2019,5,Wednesday,15,Part Three,MOUNTFORT ST,42.34840245,-71.1059818,"(42.34840245, -71.10598180)"
192105010,613,,LARCENY SHOPLIFTING,D4,142,0,2019-12-31 14:00,2019,12,Tuesday,14,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192104541,613,,LARCENY SHOPLIFTING,D4,141,0,2019-12-29 13:45,2019,12,Sunday,13,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192103351,613,,LARCENY SHOPLIFTING,D4,141,0,2019-12-23 11:44,2019,12,Monday,11,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192103047,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4,141,0,2019-12-23 10:06,2019,12,Monday,10,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192102408,617,,LARCENY THEFT FROM BUILDING,D4,142,0,2019-12-20 17:40,2019,12,Friday,17,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192099872,3201,,PROPERTY - LOST/ MISSING,D4,141,0,2019-12-11 23:36,2019,12,Wednesday,23,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192098390,3115,,INVESTIGATE PERSON,D4,142,0,2019-12-06 19:36,2019,12,Friday,19,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192097001,613,,LARCENY SHOPLIFTING,D4,141,0,2019-12-01 16:46,2019,12,Sunday,16,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192096560,613,,LARCENY SHOPLIFTING,D4,141,0,2019-11-29 19:08,2019,11,Friday,19,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192094148,3115,,INVESTIGATE PERSON,D4,141,0,2019-11-20 21:48,2019,11,Wednesday,21,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192093952,613,,LARCENY SHOPLIFTING,D4,141,0,2019-11-19 19:40,2019,11,Tuesday,19,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192093165,613,,LARCENY SHOPLIFTING,D4,141,0,2019-11-17 16:15,2019,11,Sunday,16,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192091792,613,,LARCENY SHOPLIFTING,D4,142,0,2019-11-12 18:09,2019,11,Tuesday,18,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192092631,3201,,PROPERTY - LOST/ MISSING,D4,142,0,2019-11-12 16:00,2019,11,Tuesday,16,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192091593,724,,AUTO THEFT,D4, ,0,2019-11-11 11:29,2019,11,Monday,11,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192091201,613,,LARCENY SHOPLIFTING,D4,141,0,2019-11-10 16:50,2019,11,Sunday,16,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192091209,613,,LARCENY SHOPLIFTING,D4,141,0,2019-11-10 15:00,2019,11,Sunday,15,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192090981,613,,LARCENY SHOPLIFTING,D4,141,0,2019-11-09 20:05,2019,11,Saturday,20,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192090634,613,,LARCENY SHOPLIFTING,D4,141,0,2019-11-08 14:15,2019,11,Friday,14,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192089824,613,,LARCENY SHOPLIFTING,D4,141,0,2019-11-05 19:50,2019,11,Tuesday,19,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192089246,3115,,INVESTIGATE PERSON,D4,141,0,2019-11-03 20:05,2019,11,Sunday,20,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192086916,613,,LARCENY SHOPLIFTING,D4,142,0,2019-10-26 20:15,2019,10,Saturday,20,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192086871,613,,LARCENY SHOPLIFTING,D4,142,0,2019-10-26 16:20,2019,10,Saturday,16,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192085737,613,,LARCENY SHOPLIFTING,D4,141,0,2019-10-22 0:00,2019,10,Tuesday,0,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192085005,2632,,EVADING FARE,D4,142,0,2019-10-20 14:30,2019,10,Sunday,14,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192086290,1102,,FRAUD - FALSE PRETENSE / SCHEME,D4,142,0,2019-10-15 8:00,2019,10,Tuesday,8,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192080797,617,,LARCENY THEFT FROM BUILDING,D4,142,0,2019-10-05 16:40,2019,10,Saturday,16,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192079966,613,,LARCENY SHOPLIFTING,D4,141,0,2019-10-02 18:59,2019,10,Wednesday,18,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
192079111,617,,LARCENY THEFT FROM BUILDING,D4,141,0,2019-09-30 17:21,2019,9,Monday,17,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
I192078510,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,141,,2019-09-28 17:47,2019,9,Saturday,17,Part Three,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192078417,311,Robbery,ROBBERY - COMMERCIAL,D4,142,,2019-09-28 12:24,2019,9,Saturday,12,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192078429,616,Larceny,LARCENY THEFT OF BICYCLE,D4,142,,2019-09-28 11:00,2019,9,Saturday,11,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192077771,613,Larceny,LARCENY SHOPLIFTING,D4,141,,2019-09-26 13:29,2019,9,Thursday,13,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192076388,3115,Investigate Person,INVESTIGATE PERSON,D4,142,,2019-09-22 13:39,2019,9,Sunday,13,Part Three,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192074776,613,Larceny,LARCENY SHOPLIFTING,D4,141,,2019-09-17 15:23,2019,9,Tuesday,15,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192074776,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,141,,2019-09-17 15:23,2019,9,Tuesday,15,Part Three,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192074514,613,Larceny,LARCENY SHOPLIFTING,D4,141,,2019-09-16 17:35,2019,9,Monday,17,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192073618,613,Larceny,LARCENY SHOPLIFTING,D4,142,,2019-09-13 16:17,2019,9,Friday,16,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192073367,613,Larceny,LARCENY SHOPLIFTING,D4,142,,2019-09-12 20:28,2019,9,Thursday,20,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192073312,2647,Other,THREATS TO DO BODILY HARM,D4,142,,2019-09-12 17:51,2019,9,Thursday,17,Part Two,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192073312,613,Larceny,LARCENY SHOPLIFTING,D4,142,,2019-09-12 17:51,2019,9,Thursday,17,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192073312,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,142,,2019-09-12 17:51,2019,9,Thursday,17,Part Three,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192071909,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,142,,2019-09-07 19:40,2019,9,Saturday,19,Part Three,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192070841,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,141,,2019-09-04 20:00,2019,9,Wednesday,20,Part Two,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I192073636,616,Larceny,LARCENY THEFT OF BICYCLE,D4,141,,2019-09-04 14:41,2019,9,Wednesday,14,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
