,address,LAT,LONG
9190,FAIRMOUNT AV AND HIGH ST,42.2515,-71.1148
13581,HIGHLAND AV AND FAIRMOUNT AV,42.2515,-71.1148
15392,FAIRMOUNT AV AND SUMMIT AV,42.2515,-71.1148
15984,FAIRMOUNT AV AND HIGHLAND AV,42.2515,-71.1148
757,125 BOWKER ST,42.33458,-71.11463
108,367 WESTERN AV,42.36459,-71.114607
2248,9 BLACKSTONE ST,42.363051,-71.114604
12417,872 COMMONWEALTH AV,42.350345,-71.114427
12189,25 CATHERINE ST,42.288827,-71.114411
13957,SKYLINE R,42.24736,-71.1144
480,PERSHING R,42.319277,-71.114241
1258,1 STARR L,42.31302,-71.114109
13296,258 AMORY ST,42.350217,-71.113901
8756,26 AMORY ST,42.344935,-71.113754
4719,CUMMINS HY AND MT CALVARY R,42.279767,-71.113751
11465,179 AMORY ST,42.350188,-71.113649
15041,HILLSIDE AV,42.297547,-71.113181
10247,15 WAYBURN R,42.290007,-71.113121
885,846 COMMONWEALTH AV,42.350443,-71.113029
10785,GREENVIEW AV,42.31343,-71.112924
11996,29 STARR L,42.312417,-71.112821
13892,302 WESTERN AV,42.364408,-71.112771
10678,11 PERSHING R,42.319187,-71.112751
3996,FAIRMOUNT AV AND BEACON ST,42.255357,-71.112691
12872,CAROLINA AV,42.307747,-71.112571
7263,PROSPECT ST AND SKYLINE R,42.247217,-71.112461
13282,4 PERSHING R,42.318871,-71.112339
1699,82 CAROLINA AV,42.308057,-71.112261
1582,89 CAROLINA AV,42.307797,-71.112121
8067,MCBRIDE ST,42.305987,-71.112061
15440,267 WESTERN AV,42.364864,-71.111952
6040,19 LEE ST,42.307317,-71.111941
2555,37 LEE ST,42.306597,-71.111891
11732,253 WESTERN AV,42.364673,-71.111748
3931,808 COMMONWEALTH AV,42.349985,-71.111727
6148,254 WESTERN AV,42.364496,-71.111706
13984,256 WESTERN AV,42.364496,-71.111706
7493,105 CAROLINA AV,42.307857,-71.111411
9992,235 WESTERN AV,42.36487,-71.111329
11195,SUMMER ST AND ESSEX ST,42.349499,-71.111226
15782,ESSEX ST AND SUMMER ST,42.349499,-71.111226
2929,ORCHARDHILL R,42.299634,-71.111148
4991,54 BYNNER ST,42.323673,-71.11109
6801,219 WESTERN AV,42.364926,-71.110995
2616,52 BYNNER ST,42.323649,-71.110967
15609,105 CALL ST,42.306411,-71.110958
6446,45 BURNETT ST,42.304345,-71.110903
7479,74 TOWER ST,42.298354,-71.110742
7867,46 BURNETT ST,42.304218,-71.110739
4953,96 CALL ST,42.306481,-71.11073
10185,ST ALPHONSUS ST AND LONGWOOD AV,42.342,-71.1106
15793,PARKER ST AND ANNUNCIATION R,42.267547,-71.110531
15364,RIVER ST AND HARVARD ST,42.363104,-71.110469
15703,HARVARD ST AND RIVER ST,42.363104,-71.110469
575,201 WESTERN AV,42.364993,-71.110455
4051,CALL ST,42.307267,-71.110451
10269,45 CALL ST,42.307124,-71.110376
492,BURNETT ST,42.304386,-71.110364
6688,62 BURNETT ST,42.304157,-71.110321
13325,71 CALL ST,42.307743,-71.110094
5613,43 CANTERBURY ST,42.286759,-71.110035
7119,45 CANTERBURY ST,42.286759,-71.110035
7888,95 CANTERBURY ST,42.286759,-71.110035
10545,142 CAROLINA AV,42.307947,-71.109953
2444,41-73 FRANCIS ST,42.337107,-71.109951
1352,5 BURNETT ST,42.30475,-71.109426
16066,6 SUMMIT ST,42.252148,-71.1094
13423,LONGWOOD AV AND PILGRIM R,42.339545,-71.109044
13716,474 BROOKLINE AV AND BINNEY ST,42.337153,-71.108762
783,2 BROOKLEY R,42.304921,-71.108641
9613,26 CLIVE ST,42.317087,-71.107971
12266,35 BROOKLEY R,42.303917,-71.107841
13181,195 CHESTNUT AV,42.316177,-71.107701
9842,FENWOOD R,42.335267,-71.107501
1182,26 LONGWOOD AV,42.33313,-71.107278
5165,18 LONGWOOD AV,42.33313,-71.107278
14801,3 LONGWOOD AV,42.33313,-71.107278
16325,2 LONGWOOD AV,42.33313,-71.107278
10231,22 EDGE HILL ST,42.324397,-71.107181
2816,26 ROSSMORE R,42.305077,-71.107161
384,BINNEY ST AND FENWOOD R,42.337933,-71.107147
6384,ST ALBANS R,42.334264,-71.107124
9869,OAKDALE ST,42.312207,-71.107111
3315,45 UNION AV,42.308767,-71.107041
13938,BROOKLEY R,42.303817,-71.107041
7369,58 UNION AV,42.308167,-71.107031
14486,ST MARYS ST AND MOUNTFORT ST,42.348597,-71.106886
11661,PILGRIM R,42.340727,-71.10688
4347,HERON ST AND YULETIDE R,42.273497,-71.106671
8423,29 WAIT ST,42.332257,-71.106621
10371,4 LAKE ST,42.263623,-71.106588
9424,7 LAKE ST,42.263867,-71.106481
13751,45 ROUND HILL ST,42.324877,-71.106381
1697,BLAKE ST AND RIDLON R,42.266817,-71.106371
7008,BLAKE ST AND BIRCHCROFT R,42.266817,-71.106371
14932,29 HIGHLAND AV,42.372601,-71.106318
1998,75 BROOKLEY R,42.30299,-71.106215
6908,9 BIGELOW ST,42.367769,-71.105919
10963,89 BROOKLEY R,42.302733,-71.105845
16143,84 BROOKLEY R,42.303104,-71.105815
496,93 BROOKLEY R,42.302646,-71.105737
3985,BROOKLINE AV AND BOYLSTON ST,42.339837,-71.105681
8087,BOYLSTON ST AND BROOKLINE AV,42.339837,-71.105681
15106,35 ROUND HILL ST,42.324717,-71.105671
16153,189 GREEN ST,42.309747,-71.105611
9041,CAMBRIDGE ST AND ARLINGTON AV,42.3751,-71.1056
10470,CAMBRIDGE ST AND WARREN AV,42.3751,-71.1056
12452,1 EDGE HILL ST,42.323982,-71.105349
4382,104 BROOKLEY R,42.302736,-71.105167
7418,24 ROUND HILL ST,42.324454,-71.105128
14376,27 ROUND HILL ST,42.324577,-71.105111
3371,FISHER AV,42.328077,-71.104841
140,BROOKSIDE AV AND MONTEBELLO R,42.31208,-71.10473
8482,BROOKSIDE AV,42.31208,-71.10473
7471,OPHIR ST,42.310842,-71.104617
12559,3 OPHIR ST,42.310842,-71.104617
4207,OSWALD ST,42.331437,-71.104321
275,3 OSWALD ST,42.331547,-71.104241
5445,25 SHATTUCK ST AND LONGWOOD AV,42.335677,-71.104241
8148,1 OSWALD ST,42.331637,-71.104171
1185,GREENFIELD R,42.269077,-71.104091
3890,AMORY ST,42.315497,-71.103921
8086,HARVARD ST AND CAMBRIDGE ST,42.368622,-71.103298
10105,HARVARD ST AND EVERETT ST,42.368622,-71.103298
14233,1592 TREMONT ST,42.333473,-71.103154
11710,46 BROOKSIDE AV,42.313237,-71.103121
1016,38 BROOKSIDE AV,42.313507,-71.103031
8917,11 STRATHMORE R,42.397341,-71.102784
94,12 BROOKSIDE AV,42.314174,-71.102674
8955,198 GREEN ST,42.363674,-71.102655
15783,2 WORTHINGTON ST,42.333883,-71.102608
14833,23 CHESTNUT AV,42.321627,-71.102581
1857,197 GREEN ST,42.363878,-71.102461
12193,9 MONTEBELLO R,42.31282,-71.102444
14499,17 CHESTNUT AV,42.321877,-71.102401
3212,22 HAROLD ST,42.376863,-71.102345
12098,52 FISHER AV,42.327616,-71.102311
2739,34 WORTHINGTON ST,42.334679,-71.102126
16024,WENSLEY ST,42.327147,-71.102061
125,3 AMORY ST,42.369762,-71.101969
2787,4 AMORY ST,42.369786,-71.101951
1563,5 AMORY ST,42.36981,-71.101934
14513,7 AMORY ST,42.369859,-71.101898
11245,9 AMORY ST,42.369907,-71.101863
2948,8 CHESTNUT AV,42.322327,-71.101851
7155,6 CHESTNUT AV,42.322367,-71.101831
6451,11 AMORY ST,42.369956,-71.101827
11239,1575 TREMONT ST,42.333487,-71.101661
3130,8 AMORY ST,42.369926,-71.101574
13748,8 AMORY ST AND DIMOCK ST,42.369926,-71.101574
8130,1558 TREMONT ST,42.332767,-71.101231
775,45 MONTEBELLO R,42.312191,-71.101213
13996,82 AMORY ST,42.37122,-71.100917
3471,KILSYTH R,42.396886,-71.100602
4471,9 IFFLEY R,42.312837,-71.100559
13759,11 IFFLEY R,42.312604,-71.100437
13575,12 FISHER AV,42.327107,-71.100351
3777,MONTEBELLO R,42.312237,-71.100341
12647,102 HOLLINGSWORTH ST AND RECTOR R,42.266739,-71.100315
7342,7 DICKINSON R,42.375814,-71.100233
2730,18 IFFLEY R,42.312897,-71.100141
9122,1545 TREMONT ST,42.332939,-71.100118
7529,1526 TREMONT ST,42.332294,-71.100032
3256,4 FISHER AV,42.327018,-71.099965
1601,2 DICKINSON R,42.375612,-71.099911
7741,1 DICKINSON R,42.375594,-71.099837
1103,2 LEE ST,42.389999,-71.099789
13574,16 HILLSIDE ST,42.329472,-71.099671
15685,81 AMORY ST,42.320321,-71.099644
3274,LEE ST,42.390288,-71.099597
619,1 VAN NESS ST,42.344661,-71.099512
4200,51 AMORY ST,42.321233,-71.099419
8977,6 BROCKTON ST AND CUMMINS HY,42.270857,-71.099351
6109,25 AMORY ST,42.321895,-71.099348
7064,1499 TREMONT ST,42.332236,-71.099187
13373,ERNST ST,42.318287,-71.099171
15026,2 HILLSIDE ST,42.329087,-71.099151
3903,IFFLEY R,42.312497,-71.099111
8780,1497 TREMONT ST,42.332497,-71.099091
7227,23 AMORY ST,42.321693,-71.099083
10833,KENMORE ST AND COMMONWEALTH AV,42.34478,-71.09828
4766,1475 TREMONT ST,42.332001,-71.098276
15066,1474 TREMONT ST,42.331837,-71.098221
11922,MINOT ST AND KENMARE R,42.3483,-71.0982
3525,1481 TREMONT ST,42.332227,-71.098141
7858,4 HAWKINS ST,42.380267,-71.097899
8285,1467 TREMONT ST,42.332036,-71.097849
7259,1465 TREMONT ST,42.332122,-71.097815
7378,93 IFFLEY R,42.311713,-71.097705
3756,1457 TREMONT ST,42.332002,-71.097419
9935,413 MARKET ST,42.369114,-71.097226
8691,1451 TREMONT ST,42.332003,-71.097174
2363,TURQUOISE WAY AND MCGREEVEY WY,42.334236,-71.096971
5757,WESTMORE R,42.283757,-71.096891
9961,HAZELTON ST AND FOTTLER R,42.280395,-71.096657
1480,1437 TREMONT ST,42.331897,-71.096483
4572,PIERPONT RD AND RUSSETT R,42.310735,-71.096283
9174,WALNUT PK AND WARDMAN R,42.315217,-71.096251
10676,1423 TREMONT ST,42.331853,-71.096238
12039,UNION AV,42.259928,-71.096206
8501,MATTAPAN ST AND HIAWATHA R,42.278421,-71.096115
3283,3 REGIS R,42.270717,-71.095431
8580,REGIS R,42.270717,-71.095431
14850,13 HALLECK ST,42.33305,-71.095402
4895,24 COBDEN ST,42.317069,-71.095241
12065,65 OCONNOR WY,42.348937,-71.095164
697,49 FORT AV,42.326187,-71.095121
678,BOYLSTON ST AND HAVERFORD ST,42.345298,-71.095063
9854,BOYLSTON ST AND MASSACHUSETTS AV,42.345298,-71.095063
16063,COBDEN ST,42.316937,-71.094911
1008,GREENDALE RD AND WELLINGTON HILL,42.285437,-71.094481
10935,OAKLAND ST,42.267722,-71.094412
28,HUNTINGTON AV AND MASSACHUSETTS AV,42.339591,-71.094203
6267,HUNTINGTON AV AND FENWOOD R,42.339591,-71.094203
7208,HUNTINGTON AV AND CROMWELL R,42.339591,-71.094203
15266,5 DICKINSON R,42.366194,-71.094024
1188,BLUE HILL AV AND CASTLEGATE R,42.273067,-71.094001
1733,AMERICAN LEGION HY AND BLUE HILL AV,42.273067,-71.094001
1890,4 DUDLEY ST AND BLUE HILL AV,42.273067,-71.094001
2466,BLUE HILL AV AND CUMMINS HY,42.273067,-71.094001
2985,BLUE HILL AV AND HIAWATHA R,42.273067,-71.094001
6229,BLUE HILL AV AND DUDLEY ST,42.273067,-71.094001
8019,BLUE HILL AV AND DORCHESTER AV,42.273067,-71.094001
9489,BLUE HILL AV AND ANSELL R,42.273067,-71.094001
14503,CUMMINS HY AND BLUE HILL AV,42.273067,-71.094001
1996,2 MARKET ST,42.366709,-71.093943
15794,17 FORT AV,42.325557,-71.093851
1464,j9 BIGELOW ST,42.382349,-71.093547
9288,BIGELOW ST,42.382349,-71.093547
2041,6 FORT AV,42.325067,-71.093531
1732,297 WALNUT AV,42.316457,-71.093521
8753,4 WELLINGTON HILL ST AND BLUE HILL AV,42.279407,-71.093511
10401,14 PORTSMOUTH ST,42.368732,-71.093365
7773,291 WALNUT AV,42.316807,-71.093311
13670,MORTON ST AND CODMAN ST,42.286407,-71.093141
9790,5 ANNUNCIATION R,42.336491,-71.093137
6069,COLUMBUS AV AND WASHINGTON ST,42.379497,-71.093061
9045,33 HIGHLAND AV,42.329494,-71.093007
2981,31 HIGHLAND AV,42.329357,-71.092924
9422,ANNUNCIATION R,42.335097,-71.092871
309,THORNTON PL,42.321797,-71.092821
5327,27 HIGHLAND AV,42.329227,-71.092761
10297,HIGHLAND AV,42.329017,-71.092671
8625,279 WALNUT AV,42.317097,-71.092561
1291,975 BROOKLINE AV,42.33947,-71.092511
12763,277 WALNUT AV,42.317127,-71.092301
435,HARVARD ST AND STEARNS R,42.288433,-71.092286
1561,HARVARD ST AND DUDLEY ST,42.288433,-71.092286
6679,HARVARD ST AND WILBERT R,42.288433,-71.092286
9006,HARVARD ST AND DEERING R,42.288433,-71.092286
11745,HARVARD ST AND BRAINERD R,42.288433,-71.092286
15928,272 WALNUT AV,42.316941,-71.091967
15538,62 ALDRICH ST AND CONGREVE ST,42.385181,-71.091605
2848,11 HAROLD ST,42.256763,-71.091537
6594,1212 BLUE HILL AV AND SCHOOL ST,42.282927,-71.091371
8479,THORNTON ST,42.323667,-71.091323
5272,383 MAIN ST,42.362793,-71.091048
14857,1 ROSSMORE R,42.377988,-71.091043
6220,353 MAIN ST,42.362788,-71.09098
9610,HEMENWAY ST AND WESTL,42.343057,-71.090411
2302,2731 WASHINGTON ST,42.323005,-71.090402
7242,209 WALNUT AV,42.319717,-71.089901
1686,33 MARTIN LUTHER KING BLV,42.320118,-71.089617
1746,35 MARTIN LUTHER KING BLV,42.320118,-71.089617
11148,3 MARTIN LUTHER KING BLV,42.320118,-71.089617
15545,21 DUDLEY ST,42.329337,-71.089041
6595,1176 TREMONT ST,42.334347,-71.089021
3508,68 HAROLD ST,42.318587,-71.089001
1059,66 HAROLD ST,42.318637,-71.088991
2445,1157 TREMONT ST,42.334814,-71.088956
5888,415 MAIN ST,42.362974,-71.088661
8454,25 WHITTIER ST AND DORCHESTER AV,42.333967,-71.088651
1192,BURBANK ST AND EDGERLY R,42.344597,-71.088401
6802,23 HAROLD ST,42.319557,-71.088261
1997,NORFOLK AV AND CRISPUS ATTUCKS PL,42.324174,-71.08826
11376,1135 TREMONT ST,42.335537,-71.088241
11652,84 MUNROE ST,42.318557,-71.088241
11655,42 DUDLEY ST,42.329336,-71.088127
11014,85 MUNROE ST,42.318871,-71.087989
2187,46 DUDLEY ST,42.329487,-71.087921
11386,CABOT ST,42.333492,-71.087903
12029,575 CABOT ST,42.333492,-71.087903
4419,2565 WASHINGTON ST,42.326511,-71.087861
2554,5 ST STEPHEN ST,42.342056,-71.087853
13875,3 ST STEPHEN ST,42.342056,-71.087853
6080,53 DUDLEY ST,42.329137,-71.087751
282,327 CHARLES ST,42.36849,-71.087647
14864,59 DUDLEY ST,42.329107,-71.087513
3735,2566 WASHINGTON ST,42.326446,-71.087408
5420,154 WALNUT AV,42.320187,-71.087221
13331,1065 TREMONT ST,42.33626,-71.08642
6263,61 ST JAMES ST,42.327087,-71.086311
6913,REGENT ST,42.323977,-71.086311
2213,131 WALNUT AV,42.320957,-71.08631
5126,W SELDEN ST AND FAUNCE R,42.276647,-71.086291
15973,133 WALNUT AV,42.320729,-71.086013
12048,WILLOWWOOD ST AND WINSTON R,42.28428,-71.08593
13243,3 HILLSIDE AV,42.3846,-71.085834
16047,7 SCOTIA ST,42.346695,-71.085807
7334,1035 TREMONT ST,42.336677,-71.085631
3752,101 WALNUT AV,42.321837,-71.085581
9062,99 WALNUT AV,42.321907,-71.085531
2087,ST JAMES ST,42.326816,-71.085473
3364,1038 TREMONT ST,42.33652,-71.085464
3367,102 WALNUT AV,42.321687,-71.085417
7763,35 ST JAMES ST,42.326641,-71.085404
4768,1027 TREMONT ST,42.336827,-71.085341
10877,94 WALNUT AV,42.321657,-71.085231
5098,BELVIDERE ST AND CLEARWAY ST,42.345997,-71.085021
3401,1012 TREMONT ST,42.336836,-71.084874
4148,4 RAYNOR CR AND SOJOURNER TRUTH CT,42.334177,-71.084861
5472,MELNEA CASS BL AND SOJOURNER TRUTH CT,42.334177,-71.084861
6543,6 WAYNE ST AND BEACON ST,42.30683,-71.084833
6341,55 W SELDEN ST AND RESERVATION R,42.279037,-71.084731
9896,228 TOWNSEND ST,42.317027,-71.084721
6094,1008 TREMONT ST,42.336718,-71.084692
1337,73 BLUE HILL AV,42.292276,-71.084607
1744,1661 BLUE HILL AV,42.292276,-71.084607
2854,15 BLUE HILL AV,42.292276,-71.084607
4528,1567 BLUE HILL AV,42.292276,-71.084607
5185,1675 BLUE HILL AV,42.292276,-71.084607
5529,1501 BLUE HILL AV,42.292276,-71.084607
5609,71 BLUE HILL AV,42.292276,-71.084607
8260,222 BLUE HILL AV,42.292276,-71.084607
8534,296 BLUE HILL AV,42.292276,-71.084607
10715,159 BLUE HILL AV,42.292276,-71.084607
12114,79 BLUE HILL AV,42.292276,-71.084607
12993,105 BLUE HILL AV,42.292276,-71.084607
13730,1657 BLUE HILL AV,42.292276,-71.084607
14142,29 BLUE HILL AV,42.292276,-71.084607
14546,325 BLUE HILL AV,42.292276,-71.084607
14873,402a BLUE HILL AV,42.292276,-71.084607
15156,16 BLUE HILL AV,42.292276,-71.084607
15384,238 ST BOTOLPH ST AND LEGENDS WAY,42.34134,-71.084482
11851,36 WALNUT AV,42.323065,-71.084436
1152,43 WALNUT AV,42.323587,-71.084426
12,45 WALNUT AV,42.323561,-71.084372
7038,46 WALNUT AV,42.323405,-71.084201
11177,19 REGENT ST,42.325757,-71.084191
5390,HAZELWOOD ST,42.317569,-71.084137
4014,7 ST JAMES ST,42.326207,-71.083971
451,5TH ST AND CHELSEA ST,42.369141,-71.083824
4523,9 REGENT ST,42.325838,-71.083795
9990,9 WARREN ST,42.330158,-71.083664
2954,15 WALNUT AV,42.32437,-71.083555
5283,11 WALNUT AV,42.324407,-71.083511
16164,14 WALNUT AV,42.323986,-71.083377
14814,3 WARREN ST,42.32951,-71.083336
4638,PASADENA R,42.305287,-71.083051
6881,2 WARREN ST,42.330388,-71.082999
11894,2193 WASHINGTON ST,42.330824,-71.082996
15868,BUSINESS ST AND RESERVATION R,42.347087,-71.082487
12758,WOLCOTT CT AND NEPONSET AV,42.302517,-71.082481
14629,55 LEWIS MALL R,42.34794,-71.082345
11627,1148 HARRISON AV,42.329707,-71.082081
4291,KENDALL ST,42.335327,-71.081911
3464,4 WAVERLY ST,42.321666,-71.081781
9152,258 WARREN ST,42.321987,-71.081741
5855,1 WAVERLY ST,42.321507,-71.081583
13604,2 WAVERLY ST,42.321717,-71.081551
973,8 WAVERLY ST,42.321544,-71.081498
2956,MELNEA CASS BL AND HAMPDEN ST,42.333644,-71.08145
13927,LINCOLN ST AND EVERETT ST,42.386086,-71.081335
13392,24 LINCOLN ST AND EVERETT ST,42.385633,-71.081138
11953,36 WHITING ST,42.324517,-71.080981
6133,MONTROSE ST,42.323537,-71.080891
7654,26 WAVERLY ST,42.321337,-71.080631
7005,MAYWOOD ST,42.317047,-71.080321
1892,6 BURTON AV,42.32193,-71.080252
9879,BURTON AV,42.32193,-71.080252
13620,41 WAVERLY ST,42.320657,-71.080031
7251,45 WAVERLY ST,42.320626,-71.079899
9850,WAVERLY ST,42.320626,-71.079899
2683,49 WAVERLY ST,42.320531,-71.079707
8043,53 COPELAND ST AND NEPONSET AV,42.322727,-71.079671
1256,44 WAVERLY ST,42.320887,-71.079621
14669,42 WAVERLY ST,42.320887,-71.079621
8018,48 WAVERLY ST,42.320817,-71.079461
785,75 EXETER ST AND BLAGDEN ST,42.348558,-71.079244
1544,4 FOREST ST,42.327888,-71.079133
7244,ROLAND ST,42.381257,-71.079071
10505,21 FOREST ST,42.326907,-71.078231
12216,134 CAMBRIDGE ST AND HARVARD ST,42.3708,-71.078161
7713,233 BLUE HILL AV AND ST CYPRIANS PL,42.316438,-71.078144
3838,RADCLIFFE R,42.298807,-71.078021
2060,MATTAPAN ST AND RONALD ST,42.304932,-71.078012
10578,BRIGHTON ST,42.383777,-71.077981
3176,2445 COLUMBUS AV,42.343957,-71.077971
11776,DORCHESTER AV AND COLUMBUS AV,42.343957,-71.077971
4196,8 BOYLSTON ST AND TREMONT ST,42.340887,-71.077941
9654,OAK ST AND TREMONT ST,42.340887,-71.077941
11662,TREMONT ST AND OAK ST,42.340887,-71.077941
12885,HIGH ST AND TREMONT ST,42.340887,-71.077941
9466,56 BELMONT ST,42.299356,-71.077668
13598,41 FOREST ST,42.326497,-71.077581
1682,33 BELMONT ST,42.298777,-71.077515
3793,146 ADAMS ST,42.327775,-71.077514
9574,144 ADAMS ST,42.327775,-71.077514
1574,EUSTIS ST AND DUDLEY ST,42.328867,-71.077501
11206,VASSAR ST AND RILEY R,42.300077,-71.077481
15744,43 FOREST ST,42.326358,-71.077393
15417,39 BRIGHTON ST,42.384176,-71.077368
3023,FOREST ST,42.326859,-71.077353
12813,BELMONT ST,42.298747,-71.077331
6397,43 BRIGHTON ST,42.384303,-71.077307
5912,65 WARREN ST AND DUDLEY ST,42.335957,-71.077301
14438,WARREN ST AND CONSTITUTION R,42.335957,-71.077301
2423,47 FOREST ST,42.326308,-71.077279
12336,ELDON ST AND ROBKEN R,42.303797,-71.077041
10122,41 WOODVILLE ST,42.321577,-71.076816
6305,SULLIVAN SQ AND ALFORD ST,42.3838,-71.0767
581,MILLET ST AND IMBARO R,42.293667,-71.076681
6409,2 DUBOIS ST,42.328477,-71.076121
16075,1 DUBOIS ST,42.328477,-71.076121
10610,SHAWMUT AV AND EMERALD CT,42.33842,-71.07607
12791,WOODVILLE ST,42.321195,-71.076002
15004,42 BLUE HILL AV AND DUDLEY ST,42.323777,-71.075881
15454,78 FOREST ST,42.325587,-71.075731
432,HARVARD AV AND BRAINERD R,42.299787,-71.075681
8548,HARVARD AV AND COMMONWEALTH AV,42.299787,-71.075681
15160,HARVARD AV AND OAKRIDGE ST,42.299787,-71.075681
9214,27 DENNIS ST,42.322637,-71.075391
11737,1 WOODVILLE ST,42.320727,-71.075301
5899,3 WOODVILLE ST,42.320817,-71.075291
1868,8 DORRANCE ST,42.38713,-71.075274
13295,5 DORRANCE ST,42.38713,-71.075274
2731,HAMPDEN ST,42.328867,-71.075211
610,RUTHERFORD AV AND LAGRANGE ST,42.381203,-71.075018
11137,RUTHERFORD AV AND CONGRESS ST,42.381203,-71.075018
14425,22 NORFOLK AV,42.328999,-71.074911
3456,1135 MORTON ST AND RUGGLES ST,42.275787,-71.074891
3150,134 HAMPDEN ST AND CAMBRIDGE ST,42.328556,-71.074877
15168,6 MASCOMA ST AND HARVARD AV,42.312448,-71.074661
8669,15 NORFOLK AV,42.328773,-71.074557
3216,DUDLEY ST AND HOWARD ST,42.327587,-71.074291
5234,HOWARD ST AND DUDLEY ST,42.327587,-71.074291
6877,41 BROOK AV,42.321617,-71.074241
5915,32 NORFOLK AV,42.328891,-71.07405
2578,1114 HARRISON AV AND SHABAZZ WY,42.335815,-71.073963
3385,42 BROOK AV,42.321469,-71.073932
7784,WARREN AV AND CAMELOT CT,42.344657,-71.073891
6476,5 BROOK AV,42.322776,-71.073544
14626,15 CLARENCE ST,42.324387,-71.073391
2807,SANFORD ST AND CADDY R,42.273867,-71.073291
14080,NORTH AV,42.321707,-71.073211
4156,9 NORTH AV,42.322047,-71.073171
4947,6 SCHOOL ST AND COMMONWEALTH AV,42.296486,-71.072921
14516,45 GERARD ST,42.330923,-71.072261
2384,48 GERARD ST,42.330425,-71.072146
8295,BEACON ST AND AYR R,42.355847,-71.072041
5306,569 WASHINGTON ST AND ASPINWALL R,42.29179,-71.07204
369,WASHINGTON ST AND CHITTICK R,42.290573,-71.071995
1551,WASHINGTON ST AND ARBORWAY,42.290573,-71.071995
3040,WASHINGTON ST AND ARCHDALE R,42.290573,-71.071995
5338,WASHINGTON ST AND IFFLEY R,42.290573,-71.071995
6110,WASHINGTON ST AND AVE DELAFAYETTE,42.290573,-71.071995
8776,WASHINGTON ST AND BROOKLEY R,42.290573,-71.071995
10564,ARBORWAY AND WASHINGTON ST,42.290573,-71.071995
10925,CUMMINS HY AND WASHINGTON ST,42.290573,-71.071995
13624,GENEVA AV AND TONAWANDA ST,42.30356,-71.07198
13076,215 ST CHARLES ST,42.347267,-71.071891
12128,MAGAZINE ST AND DUDLEY ST,42.326576,-71.071571
8115,54 LANGDON ST,42.324947,-71.071331
1241,47 LANGDON ST,42.324737,-71.071101
4031,RUTHERFORD AV,42.379038,-71.071098
14528,UNION ST AND OLD RUTHERFORD AV,42.379038,-71.071098
7498,ARLINGTON ST AND MARGINAL R,42.352098,-71.071063
11717,439 MAIN ST,42.381657,-71.070971
13799,371 COLUMBIA RD AND QUINCY ST,42.310657,-71.070771
15181,425 MAIN ST,42.381217,-71.070561
2926,ALFORD ST,42.389849,-71.070558
8111,ALFORD ST AND SULLIVAN SQ,42.389849,-71.070558
8659,RIVER ST AND OAKCREST R,42.357294,-71.070358
6717,8 CANTON CT,42.33877,-71.070259
8475,ALLERTON ST,42.328346,-71.070211
5927,65 ALLERTON ST,42.328346,-71.07021
15466,411 MAIN ST,42.380807,-71.070181
9491,173 ALFORD ST,42.390564,-71.070173
13195,67 ALLERTON ST,42.328257,-71.070101
8040,NORFOLK AV AND LAMBERT AV,42.325507,-71.070091
15405,NORFOLK AV,42.325507,-71.070091
387,194 NICHOLS ST (EVERETT),42.310077,-71.070085
1363,19 MAGNOLIA ST AND QUINCY ST,42.318225,-71.070032
3027,DUDLEY ST AND COLUMBIA R,42.33,-71.07
6271,DUDLEY ST AND GLENVILLE AV,42.33,-71.07
6431,117 DUDLEY ST AND HARRISON AV,42.33,-71.07
12111,DUDLEY ST AND CLIFFORD ST,42.33,-71.07
6413,391 MAIN ST,42.380257,-71.069641
13133,91 ALLERTON ST,42.327863,-71.069604
3955,353 CAMBRIDGE ST AND MANTHORNE R,42.361079,-71.069335
8279,395 COLUMBIA RD AND QUINCY ST,42.311267,-71.069327
8284,2 CHAPPIE ST AND BUNKER HILL ST,42.382495,-71.069271
6529,93 PINCKNEY ST AND MEDFORD ST,42.358947,-71.069201
14305,55 BERTRAM ST AND ASHMONT ST,42.2834,-71.0689
3120,1 THORN ST,42.337429,-71.068672
15229,209 NORFOLK AV,42.324376,-71.068502
8157,249 NORFOLK AV,42.324371,-71.068497
14660,WALDECK ST AND TONAWANDA ST,42.298527,-71.068481
10016,64 REVERE ST AND DAMRELL ST,42.359477,-71.068471
12935,27 DUDLEY ST,42.339857,-71.068442
8662,NORTON ST AND IMBARO R,42.305747,-71.068431
15307,1 MEAD ST,42.38015,-71.06843
13365,222 NORFOLK AV,42.324265,-71.068393
13675,OCONNELL WY,42.278017,-71.068291
2071,201 BOWDOIN ST AND TOPLIFF ST,42.305107,-71.068191
2027,202 NORFOLK AV,42.324217,-71.068111
10684,VALLEY R,42.27775,-71.06806
4004,FERNBORO ST AND BOWDOIN ST,42.305217,-71.067951
10075,269 NORFOLK AV,42.323587,-71.067777
8412,279 NORFOLK AV,42.32336,-71.06774
12142,43 MEAD ST,42.380647,-71.067601
9543,89 UNION PK,42.340316,-71.067573
16091,299 NORFOLK AV AND MARSHFIELD ST,42.322737,-71.067231
